time,x,y,theta,period,anti period
35.87083333333335,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
35.875,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
35.87916666666665,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
35.88333333333335,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,43.0
35.8875,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,44.0
35.89166666666665,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.89583333333335,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.9,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.90416666666665,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.90833333333335,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.9125,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.91666666666665,-0.027378307972754094,0.15106598984771574,-0.17928804579613597,43.0,44.0
35.92083333333335,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,44.0
35.925,-0.02659150594229724,0.15106598984771574,-0.1742407740941666,43.0,44.0
35.92916666666665,-0.02580470391184039,0.15106598984771574,-0.16918451800874224,43.0,44.0
35.93333333333335,-0.02580470391184039,0.15106598984771574,-0.16918451800874224,43.0,44.0
35.9375,-0.02580470391184039,0.15106598984771574,-0.16918451800874224,43.0,44.0
35.94166666666665,-0.02580470391184039,0.15106598984771574,-0.16918451800874224,43.0,44.0
35.94583333333335,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,44.0
35.95,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,44.0
35.95416666666665,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,44.0
35.95833333333335,-0.025017901881383538,0.15106598984771574,-0.16411951274172173,43.0,44.0
35.9625,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,44.0
35.96666666666665,-0.02344429782046983,0.15106598984771574,-0.15396420846332637,43.0,44.0
35.97083333333335,-0.02265749579001298,0.1518527918781726,-0.1481142833967435,43.0,44.0
35.975,-0.02265749579001298,0.1518527918781726,-0.1481142833967435,43.0,44.0
35.97916666666665,-0.021870693759556126,0.1518527918781726,-0.14304198254262018,43.0,44.0
35.98333333333335,-0.02108389172909927,0.1518527918781726,-0.13796225985763536,43.0,44.0
35.9875,-0.02108389172909927,0.1518527918781726,-0.13796225985763536,43.0,44.0
35.99166666666665,-0.019510287668185567,0.1518527918781726,-0.12778153682262586,43.0,44.0
35.99583333333335,-0.019510287668185567,0.1518527918781726,-0.12778153682262586,43.0,44.0
36.0,-0.019510287668185567,0.1518527918781726,-0.12778153682262586,43.0,44.0
36.00416666666665,-0.01793668360727186,0.1518527918781726,-0.11757411136387502,43.0,44.0
36.00833333333335,-0.01793668360727186,0.1518527918781726,-0.11757411136387502,43.0,44.0
36.0125,-0.017149881576815008,0.1518527918781726,-0.11246101832356808,43.0,44.0
36.01666666666665,-0.017149881576815008,0.1518527918781726,-0.11246101832356808,43.0,44.0
36.02083333333335,-0.015576277515901302,0.1518527918781726,-0.10221735473968477,43.0,44.0
36.025,-0.01478947548544445,0.1518527918781726,-0.09708730289763372,43.0,44.0
36.02916666666665,-0.014002673454987596,0.1518527918781726,-0.09195211967920966,43.0,44.0
36.03333333333335,-0.013215871424530744,0.1518527918781726,-0.08681206860467386,43.0,44.0
36.0375,-0.010855465333160185,0.15263959390862944,-0.07099874134549664,43.0,44.0
36.04166666666665,-0.011642267363617039,0.15263959390862944,-0.0761255256368585,43.0,44.0
36.04583333333335,-0.010068663302703333,0.15263959390862944,-0.06586821582482612,43.0,44.0
36.05,-0.00928186127224648,0.15263959390862944,-0.06073421535419401,43.0,44.0
36.05416666666665,-0.00928186127224648,0.15263959390862944,-0.06073421535419401,43.0,44.0
36.05833333333335,-0.00928186127224648,0.15263959390862944,-0.06073421535419401,43.0,44.0
36.0625,-0.007708257211332774,0.15263959390862944,-0.050456860065740336,43.0,44.0
36.06666666666665,-0.007708257211332774,0.15263959390862944,-0.050456860065740336,43.0,44.0
36.07083333333335,-0.006921455180875921,0.1518527918781726,-0.045548506963841856,43.0,44.0
36.075,-0.006134653150419068,0.15263959390862944,-0.040168826100428205,43.0,44.0
36.07916666666665,-0.0037742470590485097,0.1518527918781726,-0.0248495277285554,43.0,44.0
36.08333333333335,-0.002987445028591657,0.15263959390862944,-0.01956938946212895,43.0,44.0
36.0875,-0.002987445028591657,0.15263959390862944,-0.01956938946212895,43.0,44.0
36.09166666666665,-0.0014138409676779512,0.15263959390862944,-0.009262344714235187,43.0,44.0
36.09583333333335,-0.0014138409676779512,0.1518527918781726,-0.009310333371481872,43.0,44.0
36.1,-0.0006270389372210984,0.15263959390862944,-0.0041079473157543955,43.0,44.0
36.10416666666665,0.0009465651236926073,0.15263959390862944,0.0062012284359650805,43.0,44.0
36.10833333333335,0.0009465651236926073,0.15106598984771574,0.006265822883515146,43.0,44.0
36.1125,0.00173336715414946,0.1518527918781726,0.01141429047314606,43.0,44.0
36.11666666666665,0.002520169184606313,0.1518527918781726,0.01659460990842525,43.0,44.0
36.12083333333335,0.0033069712150631658,0.1518527918781726,0.021774038766775604,43.0,44.0
36.125,0.004880575275976871,0.1518527918781726,0.03212911482628794,43.0,44.0
36.12916666666665,0.005667377306433724,0.1518527918781726,0.03730420809244323,43.0,44.0
36.13333333333335,0.006454179336890577,0.1518527918781726,0.04247730308890981,43.0,44.0
36.1375,0.00724098136734743,0.1518527918781726,0.04764812427447605,43.0,44.0
36.14166666666665,0.008027783397804283,0.1518527918781726,0.05281639683641726,43.0,44.0
36.14583333333335,0.008027783397804283,0.1518527918781726,0.05281639683641726,43.0,44.0
36.15,0.008814585428261135,0.1518527918781726,0.057981846777397726,43.0,44.0
36.15416666666665,0.009601387458717988,0.1518527918781726,0.06314420100172263,43.0,44.0
36.15833333333335,0.01038818948917484,0.1518527918781726,0.06830318740087266,43.0,44.0
36.1625,0.01038818948917484,0.1518527918781726,0.06830318740087266,43.0,44.0
36.16666666666665,0.011961793550088546,0.1518527918781726,0.07860997373310828,43.0,44.0
36.17083333333335,0.011961793550088546,0.1518527918781726,0.07860997373310828,43.0,44.0
36.175,0.013535397611002252,0.1518527918781726,0.0889000518482972,43.0,44.0
36.17916666666665,0.015109001671915957,0.1518527918781726,0.09917128894575954,43.0,44.0
36.18333333333335,0.015109001671915957,0.1518527918781726,0.09917128894575954,43.0,44.0
36.1875,0.015109001671915957,0.1518527918781726,0.09917128894575954,43.0,44.0
36.19166666666665,0.016682605732829665,0.1518527918781726,0.10942157592290426,43.0,44.0
36.19583333333335,0.016682605732829665,0.1518527918781726,0.10942157592290426,43.0,44.0
36.2,0.017469407763286517,0.15263959390862944,0.11395291876344198,43.0,44.0
36.20416666666665,0.017469407763286517,0.15263959390862944,0.11395291876344198,43.0,44.0
